event_id,ticker,t0_utc,direction,cluster_len,peak_abs_ret_3_bp,peak_z_ret_3,peak_volume_mult,peak_range_mult,peak_impact_mult,event_window_start,event_window_end,val_window_start,val_window_end,event_return,forward_return_60m,label_proxy,strength_score,keep_reason
AMD_20241213_142500,AMD,2024-12-13 14:25:00+00:00,-1,34,306.0386945475857,6.682224291142444,435.3205617759368,31.479937613898745,1.507763309874419,2024-12-13 14:10:00+00:00,2024-12-13 14:25:00+00:00,2024-12-13 14:30:00+00:00,2024-12-13 15:25:00+00:00,-0.0052395777963398,-0.0277862595419847,continuation,0.9340310991635141,min_quota
AMD_20250620_132500,AMD,2025-06-20 13:25:00+00:00,1,25,272.6873658414464,7.533041229560039,767.817393736018,14.04084164911114,0.4538421699290046,2025-06-20 13:10:00+00:00,2025-06-20 13:25:00+00:00,2025-06-20 13:30:00+00:00,2025-06-20 14:25:00+00:00,0.0057699805068227,0.0087216063260717,continuation,0.9013972134114796,min_quota
AMD_20250514_121000,AMD,2025-05-14 12:10:00+00:00,1,33,335.10455947891813,6.114253729917007,418.4345138167186,16.940069360966344,0.9658658340852536,2025-05-14 11:55:00+00:00,2025-05-14 12:10:00+00:00,2025-05-14 12:15:00+00:00,2025-05-14 13:10:00+00:00,0.0030086821971977,0.0335104559478915,continuation,0.8988697801927872,min_quota
AMD_20240701_131500,AMD,2024-07-01 13:15:00+00:00,-1,15,281.83383281259466,5.840469104407978,764.5518747724791,36.04009931735657,0.3636681166920936,2024-07-01 13:00:00+00:00,2024-07-01 13:15:00+00:00,2024-07-01 13:20:00+00:00,2024-07-01 14:15:00+00:00,-0.0030116779348492,-0.0454349300289748,continuation,0.8896397587291851,min_quota
AMD_20250905_132500,AMD,2025-09-05 13:25:00+00:00,-1,22,264.1291280696145,6.243714396251949,1497.2140566541957,31.52010999921591,0.3894170199422531,2025-09-05 13:10:00+00:00,2025-09-05 13:25:00+00:00,2025-09-05 13:30:00+00:00,2025-09-05 14:25:00+00:00,-0.0059459801378961,-0.0424435252943049,continuation,0.8855077752736027,min_quota
AMD_20250508_132500,AMD,2025-05-08 13:25:00+00:00,1,24,313.51192228436406,5.901657735603122,440.87177781473474,19.29564007954402,0.8131234877886583,2025-05-08 13:10:00+00:00,2025-05-08 13:25:00+00:00,2025-05-08 13:30:00+00:00,2025-05-08 14:25:00+00:00,0.0035450516986705,0.0169267000294377,continuation,0.8830807404346159,min_quota
AMD_20260416_131500,AMD,2026-04-16 13:15:00+00:00,1,31,277.7684088590915,5.810193906028228,830.296658863588,21.43569161777859,0.3697636248504396,2026-04-16 13:00:00+00:00,2026-04-16 13:15:00+00:00,2026-04-16 13:20:00+00:00,2026-04-16 14:15:00+00:00,0.020526948896046,0.0047148288973384,continuation,0.8828905571515586,min_quota
AMD_20241216_142000,AMD,2024-12-16 14:20:00+00:00,-1,13,270.3796648587398,6.829987258917108,483.1845211680128,22.63857525907952,0.7902465713289318,2024-12-16 14:05:00+00:00,2024-12-16 14:20:00+00:00,2024-12-16 14:25:00+00:00,2024-12-16 15:20:00+00:00,-0.0034561307045793,-0.0146606762828092,continuation,0.8796187637375976,min_quota
AMD_20260107_142500,AMD,2026-01-07 14:25:00+00:00,-1,8,260.66958143105,6.122743479346627,483.7981827899519,32.37175757063255,0.903089990786887,2026-01-07 14:10:00+00:00,2026-01-07 14:25:00+00:00,2026-01-07 14:30:00+00:00,2026-01-07 15:25:00+00:00,-0.0051149694978883,-0.0063912079618885,continuation,0.8795475640688679,min_quota
AMD_20250918_110000,AMD,2025-09-18 11:00:00+00:00,-1,16,543.7968088570466,6.461578825390673,367.8080901177676,103.3356245281616,0.8907240796199127,2025-09-18 10:45:00+00:00,2025-09-18 11:00:00+00:00,2025-09-18 11:05:00+00:00,2025-09-18 12:00:00+00:00,-0.0378127896200185,-0.0257496949849097,continuation,0.8761751265255668,min_quota
AMD_20250814_123000,AMD,2025-08-14 12:30:00+00:00,-1,28,289.4049669426102,6.044759770259868,396.3946625109575,13.74149443865922,0.7624516041972184,2025-08-14 12:15:00+00:00,2025-08-14 12:30:00+00:00,2025-08-14 12:35:00+00:00,2025-08-14 13:30:00+00:00,-0.0122424441165218,0.0101510540585405,reversal,0.872003241094081,min_quota
AMD_20250722_132500,AMD,2025-07-22 13:25:00+00:00,-1,19,309.97316287270536,6.687861677186712,434.4010571970724,17.427597792229747,0.6116511727663767,2025-07-22 13:10:00+00:00,2025-07-22 13:25:00+00:00,2025-07-22 13:30:00+00:00,2025-07-22 14:25:00+00:00,-0.0030622009569377,-0.0322800281563961,continuation,0.8699131385093835,min_quota
AMD_20260410_133000,AMD,2026-04-10 13:30:00+00:00,1,10,281.1597841094482,5.977268835586445,637.839988751406,27.96914743860907,0.0704092374570401,2026-04-10 13:15:00+00:00,2026-04-10 13:30:00+00:00,2026-04-10 13:35:00+00:00,2026-04-10 14:30:00+00:00,0.0180278383364078,0.0168643439584876,continuation,0.869177549083378,min_quota
AMD_20250627_124000,AMD,2025-06-27 12:40:00+00:00,-1,21,256.51720542231527,6.609076415848421,335.6250144225222,16.313649468574628,1.2037048274453568,2025-06-27 12:25:00+00:00,2025-06-27 12:40:00+00:00,2025-06-27 12:45:00+00:00,2025-06-27 13:40:00+00:00,-0.0040740229250103,0.0185120987311933,reversal,0.8581464132164305,min_quota
AMD_20260106_141500,AMD,2026-01-06 14:15:00+00:00,1,7,276.5942762491913,7.4788776459906465,464.7380468894222,26.36086686840393,0.5456375964610143,2026-01-06 14:00:00+00:00,2026-01-06 14:15:00+00:00,2026-01-06 14:20:00+00:00,2026-01-06 15:15:00+00:00,0.0040854808296668,-0.0265593561368209,reversal,0.8576582848014678,min_quota
AMD_20250813_133000,AMD,2025-08-13 13:30:00+00:00,1,30,261.66666666666896,5.790514312287893,514.0150766831297,13.071426741484744,0.7355699871264124,2025-08-13 13:15:00+00:00,2025-08-13 13:30:00+00:00,2025-08-13 13:35:00+00:00,2025-08-13 14:30:00+00:00,0.021653214583913,0.0066198103955541,continuation,0.8559218127839248,min_quota
AMD_20250326_132000,AMD,2025-03-26 13:20:00+00:00,-1,12,244.2616128309361,5.7705141761106615,739.4950779327318,21.560680817972173,0.4783873520522503,2025-03-26 13:05:00+00:00,2025-03-26 13:20:00+00:00,2025-03-26 13:25:00+00:00,2025-03-26 14:20:00+00:00,-0.0037653239929947,-0.0188977762151708,continuation,0.8516156836224826,min_quota
AMD_20251219_142500,AMD,2025-12-19 14:25:00+00:00,1,18,244.2290748898679,6.654805619224892,1422.3219980787703,16.52260647184715,0.2112913438127666,2025-12-19 14:10:00+00:00,2025-12-19 14:25:00+00:00,2025-12-19 14:30:00+00:00,2025-12-19 15:25:00+00:00,0.0049188391539596,0.0309593734703865,continuation,0.8458544288812111,min_quota
AMD_20240710_130500,AMD,2024-07-10 13:05:00+00:00,1,13,246.07124881158347,5.783284801872973,1192.5225137674115,42.6008513826016,0.2948122766826197,2024-07-10 12:50:00+00:00,2024-07-10 13:05:00+00:00,2024-07-10 13:10:00+00:00,2024-07-10 14:05:00+00:00,0.01404012267522,0.0347946725860155,continuation,0.8372733154029417,min_quota
AMD_20240826_132500,AMD,2024-08-26 13:25:00+00:00,1,20,234.22067538331424,5.552060686331092,727.7810846560847,43.0535935833825,0.6455957868734196,2024-08-26 13:10:00+00:00,2024-08-26 13:25:00+00:00,2024-08-26 13:30:00+00:00,2024-08-26 14:25:00+00:00,0.0034379865075246,-0.0264399767276488,reversal,0.8366334023568869,min_quota
AMD_20240903_133000,AMD,2024-09-03 13:30:00+00:00,-1,23,246.6275249877703,6.1446914509935135,666.3395646606914,21.751516337668285,0.0856053378801538,2024-09-03 13:15:00+00:00,2024-09-03 13:30:00+00:00,2024-09-03 13:35:00+00:00,2024-09-03 14:30:00+00:00,-0.0137229466785006,-0.0177211684895473,continuation,0.8365712689784013,min_quota
AMD_20240617_132500,AMD,2024-06-17 13:25:00+00:00,-1,8,219.0772494712268,6.644948229475954,1395.5665976535545,57.95895878216274,0.3419950998147997,2024-06-17 13:10:00+00:00,2024-06-17 13:25:00+00:00,2024-06-17 13:30:00+00:00,2024-06-17 14:25:00+00:00,-0.0062897037549531,-0.0204443319197418,continuation,0.8297408404077427,min_quota
AMD_20240528_131500,AMD,2024-05-28 13:15:00+00:00,1,26,221.3655392585001,4.968818130587989,654.1302254877122,15.514750678143786,1.267967610295958,2024-05-28 13:00:00+00:00,2024-05-28 13:15:00+00:00,2024-05-28 13:20:00+00:00,2024-05-28 14:15:00+00:00,0.0035942063539369,0.0002197501974783,unclear,0.8293143605715749,high_strength_unclear
AMD_20260325_133000,AMD,2026-03-25 13:30:00+00:00,1,10,308.93627102582366,5.659902869508673,564.2771919252787,15.263007348692376,0.0597238779509986,2026-03-25 13:15:00+00:00,2026-03-25 13:30:00+00:00,2026-03-25 13:35:00+00:00,2026-03-25 14:30:00+00:00,0.0236977064168022,0.0133175969638064,continuation,0.8272743531397382,min_quota
AMD_20241003_131500,AMD,2024-10-03 13:15:00+00:00,-1,21,274.7012076841249,6.251529525090283,419.9904761904762,22.22452001697012,0.338326173583635,2024-10-03 13:00:00+00:00,2024-10-03 13:15:00+00:00,2024-10-03 13:20:00+00:00,2024-10-03 14:15:00+00:00,-0.0030584857374695,0.0360005008765338,reversal,0.8219818706140434,min_quota
AMD_20260129_142500,AMD,2026-01-29 14:25:00+00:00,1,21,218.6726082498569,5.409121833609264,514.5515873015873,21.00359746225581,1.230352509653338,2026-01-29 14:10:00+00:00,2026-01-29 14:25:00+00:00,2026-01-29 14:30:00+00:00,2026-01-29 15:25:00+00:00,0.0048101565272247,-0.0286835393368648,reversal,0.8203557578060379,min_quota
AMD_20240819_100000,AMD,2024-08-19 10:00:00+00:00,1,11,320.2654208138744,8.19587320192385,36.64622641509434,37.885121213946434,2.205202432088789,2024-08-19 09:40:00+00:00,2024-08-19 10:00:00+00:00,2024-08-19 10:05:00+00:00,2024-08-19 11:00:00+00:00,0.0124627472229748,0.0181964142360182,continuation,0.8122409615264237,min_quota
AMD_20250826_100000,AMD,2025-08-26 10:00:00+00:00,1,7,284.6580406654398,6.731346549177084,47.378022296221225,39.07257541927813,1.7738290626921795,2025-08-26 09:40:00+00:00,2025-08-26 10:00:00+00:00,2025-08-26 10:05:00+00:00,2025-08-26 11:00:00+00:00,0.0190576045392869,0.0133147733462446,continuation,0.8090775360370857,min_quota
AMD_20240625_133000,AMD,2024-06-25 13:30:00+00:00,-1,7,240.23449945835603,5.808315073996543,1012.8420024420024,38.54245860005993,0.0300179367480849,2024-06-25 13:15:00+00:00,2024-06-25 13:30:00+00:00,2024-06-25 13:35:00+00:00,2024-06-25 14:30:00+00:00,-0.0151269920318724,3.160356488218774e-05,unclear,0.8075703345459491,high_strength_unclear
AMD_20250404_100500,AMD,2025-04-04 10:05:00+00:00,-1,14,339.77869676986575,6.453134393517235,19.17828612926652,9.80929441640187,3.576664696480164,2025-04-04 09:50:00+00:00,2025-04-04 10:05:00+00:00,2025-04-04 10:10:00+00:00,2025-04-04 11:05:00+00:00,-0.0080420330259489,-0.0402118689871364,continuation,0.8065084379837424,min_quota
AMD_20260115_131000,AMD,2026-01-15 13:10:00+00:00,1,23,275.5352755352769,4.2840204652933815,603.6602327561737,29.78791495691961,1.1662464959939969,2026-01-15 12:55:00+00:00,2026-01-15 13:10:00+00:00,2026-01-15 13:15:00+00:00,2026-01-15 14:10:00+00:00,0.003111305872042,0.0012668734437115,unclear,0.8055559802894483,high_strength_unclear
AMD_20250616_132500,AMD,2025-06-16 13:25:00+00:00,-1,31,239.2074198988148,6.195328700678611,422.888127142412,22.53999468345849,0.5788636996528519,2025-06-16 13:10:00+00:00,2025-06-16 13:25:00+00:00,2025-06-16 13:30:00+00:00,2025-06-16 14:25:00+00:00,-0.0037799244015119,0.0598102866779088,reversal,0.8054907767210144,min_quota
AMD_20250415_212500,AMD,2025-04-15 21:25:00+00:00,-1,8,375.3950850164944,7.039020314216187,1.2223427112341063,6.577659205404849,34.57141246456292,2025-04-15 21:10:00+00:00,2025-04-15 21:25:00+00:00,2025-04-15 21:30:00+00:00,2025-04-15 22:25:00+00:00,-0.0033652329372174,-0.0642608420386197,continuation,0.8026471011960601,min_quota
AMD_20241101_132500,AMD,2024-11-01 13:25:00+00:00,-1,14,225.35260930888649,5.670913657733787,639.4663058884164,30.797250594940973,0.3189455423529641,2024-11-01 13:10:00+00:00,2024-11-01 13:25:00+00:00,2024-11-01 13:30:00+00:00,2024-11-01 14:25:00+00:00,-0.0049607255793312,-0.0076869806094184,continuation,0.8025545336220985,min_quota
AMD_20251222_141000,AMD,2025-12-22 14:10:00+00:00,1,12,237.31491981623165,5.4795267926467,399.1980708838044,37.84276059188547,1.110626328413776,2025-12-22 13:55:00+00:00,2025-12-22 14:10:00+00:00,2025-12-22 14:15:00+00:00,2025-12-22 15:10:00+00:00,0.0056865083004677,-0.0254901960784313,reversal,0.8010646597367801,min_quota
AMD_20251112_142500,AMD,2025-11-12 14:25:00+00:00,1,27,329.33418083585184,4.745776710007055,360.8244521233064,11.932852516605,1.5408156805723632,2025-11-12 14:10:00+00:00,2025-11-12 14:25:00+00:00,2025-11-12 14:30:00+00:00,2025-11-12 15:25:00+00:00,0.0041286224692338,0.0352854431881077,continuation,0.7997335583621017,min_quota
AMD_20251203_140000,AMD,2025-12-03 14:00:00+00:00,-1,12,217.77819408017817,6.781303172905792,312.03517803517803,21.70806404021104,1.0565950508927229,2025-12-03 13:45:00+00:00,2025-12-03 14:00:00+00:00,2025-12-03 14:05:00+00:00,2025-12-03 15:00:00+00:00,-0.0097439904398584,0.0053376653515897,reversal,0.7928035477278019,min_quota
AMD_20250805_195500,AMD,2025-08-05 19:55:00+00:00,-1,21,629.9686822452367,5.736872175520609,3.963768126995361,16.059123647371006,13.130876438611196,2025-08-05 19:40:00+00:00,2025-08-05 19:55:00+00:00,2025-08-05 20:00:00+00:00,2025-08-05 20:55:00+00:00,-0.0059567918828022,-0.0412019382401009,continuation,0.7827431661489248,min_quota
AMD_20251106_142500,AMD,2025-11-06 14:25:00+00:00,-1,24,273.54427234324464,6.40923215024959,343.6203185535945,10.551555916579566,0.1702049861596614,2025-11-06 14:10:00+00:00,2025-11-06 14:25:00+00:00,2025-11-06 14:30:00+00:00,2025-11-06 15:25:00+00:00,-0.0039685658153241,-0.0458006232987494,continuation,0.7811972898051671,min_quota
AMD_20241223_143000,AMD,2024-12-23 14:30:00+00:00,1,14,275.8906379453219,6.535118696239579,355.8222453222453,18.013853484648727,0.0870450518084696,2024-12-23 14:15:00+00:00,2024-12-23 14:30:00+00:00,2024-12-23 14:35:00+00:00,2024-12-23 15:30:00+00:00,0.0179963509703102,0.0235437881873727,continuation,0.7796579286361254,min_quota
AMD_20250328_131000,AMD,2025-03-28 13:10:00+00:00,1,16,198.11502211963816,5.459652806767993,715.217008797654,12.531128363969351,0.541493757370273,2025-03-28 12:55:00+00:00,2025-03-28 13:10:00+00:00,2025-03-28 13:15:00+00:00,2025-03-28 14:10:00+00:00,0.0037027505197051,-0.0161793925631563,reversal,0.7773576475428035,min_quota
AMD_20250319_132500,AMD,2025-03-19 13:25:00+00:00,1,13,204.321048000784,5.618691026321546,659.2648752399232,19.107261320337624,0.3085962728614489,2025-03-19 13:10:00+00:00,2025-03-19 13:25:00+00:00,2025-03-19 13:30:00+00:00,2025-03-19 14:25:00+00:00,0.0051035146846414,-0.0050057482276297,reversal,0.7763862511166932,min_quota
AMD_20241211_142500,AMD,2024-12-11 14:25:00+00:00,-1,14,208.6155300047232,6.351935830723975,392.7065720456649,20.155150687664253,0.720236889124794,2024-12-11 14:10:00+00:00,2024-12-11 14:25:00+00:00,2024-12-11 14:30:00+00:00,2024-12-11 15:25:00+00:00,-0.0049485811489987,-0.0123552723599347,continuation,0.7749612342635701,top_global
AMD_20260113_143000,AMD,2026-01-13 14:30:00+00:00,1,16,289.38682534517034,4.329252771016986,670.3195250831757,29.505408490086246,0.4557140217869538,2026-01-13 14:15:00+00:00,2026-01-13 14:30:00+00:00,2026-01-13 14:35:00+00:00,2026-01-13 15:30:00+00:00,0.0239881035364097,-0.0120806709265175,reversal,0.7718379883494568,top_global
AMD_20240806_132500,AMD,2024-08-06 13:25:00+00:00,-1,12,362.9527317372628,5.7522632216656415,235.57521356402583,11.134428925846963,0.4020687097856852,2024-08-06 13:10:00+00:00,2024-08-06 13:25:00+00:00,2024-08-06 13:30:00+00:00,2024-08-06 14:25:00+00:00,-0.0033180909759141,-0.0229544613106258,continuation,0.76752422271203,top_global
AMD_20251008_133000,AMD,2025-10-08 13:30:00+00:00,-1,19,341.0429129963699,6.0801654132944165,258.89141231246765,9.02650394577985,0.1006609905775775,2025-10-08 13:15:00+00:00,2025-10-08 13:30:00+00:00,2025-10-08 13:35:00+00:00,2025-10-08 14:30:00+00:00,-0.0064120565384255,0.040322200763107,reversal,0.7672987550265475,top_global
AMD_20260427_132500,AMD,2026-04-27 13:25:00+00:00,-1,16,381.2079329625706,5.999113175902704,135.61216392933926,11.532330656614562,0.4895721537211169,2026-04-27 13:10:00+00:00,2026-04-27 13:25:00+00:00,2026-04-27 13:30:00+00:00,2026-04-27 14:25:00+00:00,-0.0039329488601582,-0.033183157165136,continuation,0.7666861496902531,top_global
AMD_20240621_131000,AMD,2024-06-21 13:10:00+00:00,1,14,263.9057139945922,4.738041973217088,586.422533230185,11.63096968099356,0.5176550579587362,2024-06-21 12:55:00+00:00,2024-06-21 13:10:00+00:00,2024-06-21 13:15:00+00:00,2024-06-21 14:10:00+00:00,0.006133943217353,-0.0116660653442499,reversal,0.7656822970310415,top_global
AMD_20260130_140000,AMD,2026-01-30 14:00:00+00:00,-1,32,349.7821715817717,4.715744851558749,526.9784172661871,19.41586341204064,0.4119895152219971,2026-01-30 13:45:00+00:00,2026-01-30 14:00:00+00:00,2026-01-30 14:05:00+00:00,2026-01-30 15:00:00+00:00,-0.0277890302195576,0.0049999999999998,reversal,0.765047018784057,top_global
AMD_20241009_133000,AMD,2024-10-09 13:30:00+00:00,-1,8,245.06067890015527,6.694310840072363,418.9888732574498,22.599189487101107,0.0959822728573405,2024-10-09 13:15:00+00:00,2024-10-09 13:30:00+00:00,2024-10-09 13:35:00+00:00,2024-10-09 14:30:00+00:00,-0.0181377492550997,3.1513598117705044e-05,unclear,0.7648074301772838,high_strength_unclear
AMD_20241126_142500,AMD,2024-11-26 14:25:00+00:00,-1,11,224.5747115055541,6.664901194691301,324.7983520766062,14.813814184695858,0.6065105253610604,2024-11-26 14:10:00+00:00,2024-11-26 14:25:00+00:00,2024-11-26 14:30:00+00:00,2024-11-26 15:25:00+00:00,-0.0034958066404241,-0.0311122807017544,continuation,0.7614330907955329,top_global
AMD_20251024_130000,AMD,2025-10-24 13:00:00+00:00,1,22,258.6561394851605,4.591048608896131,555.5621016151989,28.72984619555228,0.7350187273484271,2025-10-24 12:45:00+00:00,2025-10-24 13:00:00+00:00,2025-10-24 13:05:00+00:00,2025-10-24 14:00:00+00:00,0.0045677132628287,0.0285560380140914,continuation,0.7578775889926141,top_global
AMD_20260312_131500,AMD,2026-03-12 13:15:00+00:00,-1,14,193.64911485482804,5.905987898414563,383.5666791184161,10.957347299235176,0.8168462949764421,2026-03-12 13:00:00+00:00,2026-03-12 13:15:00+00:00,2026-03-12 13:20:00+00:00,2026-03-12 14:15:00+00:00,-0.0049579459938026,-0.014542614507024,continuation,0.7566910370742044,top_global
AMD_20241029_195500,AMD,2024-10-29 19:55:00+00:00,-1,7,817.7720540888522,5.377014031288085,5.645023418487765,27.08697484095645,8.877795115614479,2024-10-29 19:40:00+00:00,2024-10-29 19:55:00+00:00,2024-10-29 20:00:00+00:00,2024-10-29 20:55:00+00:00,-0.0039535162333772,-0.0744527303343757,continuation,0.7539310431679038,top_global
AMD_20260217_142500,AMD,2026-02-17 14:25:00+00:00,-1,23,359.1476669531324,5.225969455420173,412.8202551217626,15.869340761275964,0.1636131867648614,2026-02-17 14:10:00+00:00,2026-02-17 14:25:00+00:00,2026-02-17 14:30:00+00:00,2026-02-17 15:25:00+00:00,-0.004578348840644,-0.0265573689416419,continuation,0.7519717608389258,top_global
AMD_20241022_133000,AMD,2024-10-22 13:30:00+00:00,-1,5,238.72725789345185,5.126033743672651,770.7962136095731,36.54061200734687,0.0509429182047877,2024-10-22 13:15:00+00:00,2024-10-22 13:30:00+00:00,2024-10-22 13:35:00+00:00,2024-10-22 14:30:00+00:00,-0.023316106766044,0.0047483070898262,reversal,0.746821644715709,top_global
AMD_20250310_132500,AMD,2025-03-10 13:25:00+00:00,1,22,193.6201405388993,5.6053477051796445,523.6838955386289,12.937780615459337,0.5365030549684076,2025-03-10 13:10:00+00:00,2025-03-10 13:25:00+00:00,2025-03-10 13:30:00+00:00,2025-03-10 14:25:00+00:00,0.0040671072699542,-0.0001012658227849,unclear,0.7459113848416432,high_strength_unclear
AMD_20241227_144500,AMD,2024-12-27 14:45:00+00:00,1,6,254.50689289501227,6.769781476053821,306.72046900336784,16.195648992262605,0.1251669655087305,2024-12-27 14:30:00+00:00,2024-12-27 14:45:00+00:00,2024-12-27 14:50:00+00:00,2024-12-27 15:45:00+00:00,0.0110994932840022,-0.0172619521120037,reversal,0.7439355371598828,top_global
AMD_20240906_123000,AMD,2024-09-06 12:30:00+00:00,1,16,208.11313190217672,5.186400233187998,349.5911407291258,21.912014105521923,1.309706278192634,2024-09-06 12:15:00+00:00,2024-09-06 12:30:00+00:00,2024-09-06 12:35:00+00:00,2024-09-06 13:30:00+00:00,0.004354136429608,0.0005679190751444,unclear,0.7425846198077173,high_strength_unclear
AMD_20260203_142500,AMD,2026-02-03 14:25:00+00:00,1,21,224.11866300924063,6.55601303695559,265.2670411028849,12.940328481959918,0.6046967107898699,2026-02-03 14:10:00+00:00,2026-02-03 14:25:00+00:00,2026-02-03 14:30:00+00:00,2026-02-03 15:25:00+00:00,0.003229922641359,-0.0321554910767518,reversal,0.7424983403800554,top_global
